Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2016,3,96.4,7.6,64.4,3.721141351199999,0.2347371438221732,0,1,0.8,0.2282863926647281,3.882630659579936,0.4559219814769624,18.139068827688394,2.25,24.95590786141002,-127.42348353162612
2016,4,96.3,10.2,20.8,6.744107747999999,0.3110300363888684,0,1,1.6,0.3213012938311455,3.937133324133019,0.459228805175423,18.142058263668563,2.25,25.10972168680815,-126.87143420195856
2016,5,96.2,14.8,20.0,11.806169348399996,0.2555948069079968,0,1,1.6,0.2838313957820761,3.9269041299614926,0.4681033386061899,18.150852932494765,2.25,25.079691796844525,-126.98657324549056
2016,6,96.22,19.3,12.5,17.751575352000003,0.331542675519981,0,1,1.6,0.2780693932948049,3.899267542850219,0.4734901909511003,18.155098061151797,2.25,25.05592518824792,-127.07105711065648
2016,7,96.0,21.6,34.5,18.166171829400003,0.3012875391744275,0,0,1.6,0.2058604258873287,3.721508211935409,0.4702834054854158,18.144767541417963,2.25,24.792419584726115,-128.03564493260765
2016,8,96.06,22.1,3.6,20.67655553880001,0.2692967220748038,0,0,0.8,0.1336435743833314,3.582458738468253,0.4588738372892748,18.12381673282717,2.25,24.54879288296803,-128.9241056500946
2016,9,95.98,19.8,12.7,11.2207834592,0.2688174993688197,0,0,0.8,0.1326181485624707,3.491018658939745,0.4445214050008118,18.099550648741623,2.25,24.417708861244652,-129.423343209071
2016,10,95.9,14.4,11.9,5.281186013599999,0.2965318621144354,0,1,0.8,0.1858580349345399,3.5630408321010894,0.4417758193268827,18.09388176213256,2.25,24.53455644849507,-129.0210649780027
2016,11,95.6,9.0,85.2,1.7985467135999995,0.1895633170144099,0,1,0.8,0.199221081145059,3.6173814422330666,0.4432169977775962,18.09438280875138,2.25,24.604202329907103,-128.8085604297069
2016,12,95.74,6.2,12.7,0.4722117119999998,0.1999528438697413,0,1,0.8,0.234983890084063,3.6949790861182006,0.4448660333474332,18.09564069488974,2.25,24.72046970443944,-128.41797431335988
2017,1,96.55,5.06267876344086,37.37,1.9601295669196768,0.2107653244218123,0,0,0.8,0.2481733237147254,3.7658802881617786,0.4480454294804905,18.0984583821322,2.25,24.810557423489197,-128.05410418348328
2017,2,96.45,8.280480654761908,28.88600000000001,2.369949361708293,0.1898180535828292,0,0,0.8,0.2049357798165657,3.790656260527946,0.4525964994670606,18.102161561745,2.25,24.800350101556567,-128.06920008172708
2017,3,96.35,11.02731787634409,32.11800000000001,7.150407213406988,0.2129278946248198,0,1,0.8,0.2043544022639956,3.8385629187160704,0.4548601662480732,18.103676546613794,2.25,24.85145403384193,-127.87543871291928
2017,4,96.33,12.794009027777776,5.656000000000001,14.635165767236318,0.3326475996721446,0,1,1.6,0.2999851195517957,3.879632253788171,0.4569877570490617,18.10479253315895,2.25,24.99139766354798,-127.36020891020928
