Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2016,6,0.2780693932948049,3.899267542850219,0.4734901909511003,18.155098061151794,2.25,25.05592518824792,-127.07105711065647
2016,7,0.20586042588732875,3.721508211935409,0.47028340548541586,18.144767541417963,2.25,24.792419584726115,-128.03564493260765
2016,8,0.1336435743833314,3.582458738468253,0.4588738372892748,18.12381673282717,2.25,24.54879288296803,-128.9241056500946
2016,9,0.1326181485624707,3.491018658939745,0.4445214050008118,18.099550648741626,2.25,24.417708861244655,-129.423343209071
2016,10,0.18585803493453995,3.5630408321010894,0.44177581932688276,18.093881762132558,2.25,24.53455644849507,-129.0210649780027
2016,11,0.199221081145059,3.6173814422330666,0.4432169977775962,18.09438280875138,2.25,24.604202329907103,-128.8085604297069
2016,12,0.23498389008406306,3.6949790861182006,0.44486603334743324,18.09564069488974,2.25,24.720469704439438,-128.41797431335988
2017,1,0.24817332371472545,3.7658802881617786,0.4480454294804905,18.098458382132197,2.25,24.810557423489193,-128.05410418348328
2017,2,0.20493577981656574,3.790656260527946,0.45259649946706065,18.102161561744996,2.25,24.800350101556567,-128.06920008172708
2017,3,0.20435440226399565,3.8385629187160704,0.4548601662480732,18.103676546613794,2.25,24.851454033841932,-127.87543871291929
2017,4,0.29998511955179574,3.879632253788171,0.45698775704906175,18.10479253315895,2.25,24.99139766354798,-127.36020891020927
2017,5,0.30743890240791777,3.8799845003786735,0.4645216789722387,18.111200489820583,2.25,25.013145571579415,-127.29643288886273
2017,6,0.24880534975930652,3.8193938719550418,0.471116040435346,18.115960713575845,2.25,24.905275975725537,-127.69780392907215
2017,7,0.23177528527078664,3.6580376374631975,0.4643545843865247,18.10081331585698,2.25,24.70498082297749,-128.4199658280274
2017,8,0.16056107172134754,3.5616420406337945,0.4563152880047703,18.0833731040798,2.25,24.511891504439713,-129.1587230205823
2017,9,0.1468224507624396,3.517657021572437,0.44791688410292724,18.06804933718057,2.25,24.430445693618374,-129.47157289144573
2017,10,0.1773056021849421,3.5676193236868006,0.44529578830617744,18.062436279649386,2.25,24.50265699382731,-129.25596541009455
2017,11,0.19632752001793818,3.6244795126984375,0.44632429671977375,18.062645611430657,2.25,24.579776940866807,-128.99765776079985
2017,12,0.23059858162182678,3.698178232743005,0.44780704387704623,18.063832020338975,2.25,24.69041587858085,-128.64636766563964
2018,1,0.23160850344139838,3.7625730208538806,0.4511942803995705,18.06660605223758,2.25,24.76198185693243,-128.34085966932818
2018,2,0.23517150252893615,3.8177623949249777,0.45411795851753073,18.069386553827545,2.25,24.82643840979899,-128.09204230706317
2018,3,0.24385515762204554,3.8822212394366282,0.4572587175596326,18.072461986610854,2.25,24.90579710122916,-127.79993319275074
2018,4,0.3012367674457978,3.9141879237053687,0.46142541944192883,18.07630799898647,2.25,25.003158109579562,-127.4521170371844
2018,5,0.3247344764346635,3.9363606620181733,0.46885944467823304,18.083767074910792,2.25,25.063721658041864,-127.24887725131096
2018,6,0.2892986442833125,3.9100458896348247,0.4772635922113653,18.091872600164695,2.25,25.018480726294197,-127.42743307577508
