Year,Month,modern,Tmp,Rain,Evap,C_inp,FYM,PC,DPM_RPM,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2014,11,106.98,10.134520833333331,99.78800000000004,1.310402194573081,0.1619419217794541,0,1,0.75,0.1617928413979148,4.06792155793725,0.479324212522523,18.79784151992114,2.25,25.75688013177883,-24.04688285395796
2014,12,106.88,6.601987231182795,42.42,1.299341713877795,0.1790609292863954,0,1,0.75,0.1928016724809677,4.129902711978896,0.4797704568765025,18.79808295360082,2.25,25.850557794937185,-23.73128587203988
2015,1,107.95,5.466074596774193,46.46,1.8144281308326669,0.1136787430587742,0,0,0.75,0.1713335969882717,4.139162743385903,0.4812740803876257,18.79941487423858,2.25,25.84118529500038,-23.741226130839287
2015,2,107.85,4.554815476190476,64.034,1.5026517635048493,0.1386296773354834,0,0,0.75,0.1766549244990208,4.171538462322209,0.4820195432118977,18.800001949697,2.25,25.88021487973013,-23.575407542408165
2015,3,107.75,9.500137768817202,88.678,5.734016981536264,0.1155604682678122,0,1,0.75,0.1551399838839432,4.173691186983805,0.4828793279359159,18.800568109348333,2.25,25.862278608152,-23.635973105636587
2015,4,107.65,12.704199999999998,21.008,10.060745965870234,0.2065406193352799,0,1,1.5,0.1967858363889464,4.162741891316891,0.4820445764345853,18.798773583879704,2.25,25.89034588802013,-23.519989622120875
2015,5,107.65,16.324070564516127,2.626,15.528265075036686,0.2568400411976587,0,1,1.5,0.2218116718236985,4.134348674323435,0.4824086418649026,18.797606868738587,2.25,25.886175856750626,-23.52366441028497
2015,6,107.45,20.25099305555556,42.824,18.349691613170656,0.2014072058623043,0,1,1.5,0.1736657173212813,4.040714962935283,0.4826652925860833,18.795209937043207,2.25,25.742255909885856,-24.07986183145561
2015,7,107.35,23.22979838709678,34.946000000000005,21.717160983415727,0.2608976724374184,0,1,1.5,0.1874543819887381,3.941185901557644,0.4768089130827025,18.78457133434556,2.25,25.64002053097464,-24.481703122950503
2015,8,107.41,21.738017473118283,19.19,18.798122139540013,0.2197123259898621,0,1,0.75,0.1327989615434053,3.884356651212961,0.4731574933387878,18.776450696453857,2.25,25.51676380254901,-24.956863931284488
2015,9,107.33,16.82336944444444,13.332,9.687145423437077,0.2609999608220678,0,1,0.75,0.1555226741785923,3.906023722482997,0.468704810344791,18.76881555252945,2.25,25.549066759535823,-24.842764219398905
2015,10,107.05,13.510167338709682,33.330000000000005,4.841941218436375,0.2971075122880271,0,1,0.75,0.1956934772377123,3.980657252790388,0.4676251502201548,18.76577279424181,2.25,25.659748674490068,-24.46094329991999
2015,11,106.95,10.340930555555554,27.472,1.844629192100296,0.1731029930276806,0,1,0.75,0.1844102253746372,4.0116082302016105,0.4693797527940175,18.76670916051709,2.25,25.68210736888736,-24.40554135146333
2015,12,107.09,6.256395833333334,5.454,0.6243298369016703,0.1513816173563353,0,1,0.75,0.1997171226840228,4.060609876063644,0.4705686225287668,18.767626375430364,2.25,25.7485219967068,-24.172929920980856
2016,1,107.92,7.2,81.2,1.14507225,0.1586034939848457,0,0,0.75,0.1763728242418534,4.077478526083695,0.4725256796619311,18.768836742407736,2.25,25.74521377239521,-24.150167661462053
2016,2,107.82,7.1,99.6,1.7692758992999993,0.1602510709157305,0,0,0.75,0.1653509972355361,4.096159187075545,0.4733985414318603,18.768886400702343,2.25,25.753795126445283,-24.09725302121979
2016,3,107.72,7.6,64.4,3.721141351199999,0.1070329865957578,0,1,0.75,0.1577527644822773,4.10959854593289,0.4740760363547949,18.769168514463203,2.25,25.760595861233163,-24.068379929788385
2016,4,107.62,10.2,20.8,6.744107747999999,0.2154456487002942,0,1,1.5,0.2190309491362518,4.126845547429209,0.4742103175204065,18.76850200311396,2.25,25.838588817199827,-23.764894548398253
2016,5,107.52,14.8,20.0,11.806169348399996,0.2567039728076755,0,1,1.5,0.2402862023096994,4.115762453698712,0.4767481522944023,18.76974057735032,2.25,25.85253738565313,-23.713082297332267
2016,6,107.54,19.3,12.5,17.751575352000003,0.2592680196160409,0,1,1.5,0.2182443031816172,4.056854819413584,0.4791795008524975,18.76971645232284,2.25,25.773995075770536,-24.006589615325424
2016,7,107.32,21.6,34.5,18.166171829400003,0.2415305442123166,0,1,1.5,0.1905116774432348,3.9673007339316553,0.4783563924385709,18.765291660920507,2.25,25.65146046473397,-24.489990965488538
2016,8,107.38,22.1,3.6,20.67655553880001,0.2211536536786897,0,1,0.75,0.1326799544798991,3.9060670533771593,0.4746841011245279,18.757243427163665,2.25,25.52067453614525,-24.994737634920217
2016,9,107.3,19.8,12.7,11.2207834592,0.2556987084477891,0,1,0.75,0.1425816044146573,3.892473902286001,0.4681728139911686,18.74636725183341,2.25,25.49959557252524,-25.08673680644557
2016,10,107.22,14.4,11.9,5.281186013599999,0.2982175788272405,0,1,0.75,0.1859355564302271,3.95950397193344,0.4659661523356921,18.741767798450987,2.25,25.603173479150342,-24.70867565298118
2016,11,106.92,9.0,85.2,1.7985467135999995,0.1987240145672154,0,1,0.75,0.2001861071961759,4.016416463923343,0.4673568318862911,18.742473578084475,2.25,25.676432981090286,-24.4675872095359
2016,12,107.06,6.2,12.7,0.4722117119999998,0.1177904746549835,0,1,0.75,0.1973053765428614,4.04654404101851,0.4689987482210613,18.743895328728463,2.25,25.706743494510896,-24.370018654521928
2017,1,107.89,5.06267876344086,37.37,1.9601295669196768,0.1176785759270919,0,0,0.75,0.1801602294951415,4.063203410658305,0.4707922226570712,18.745315920514965,2.25,25.709471783325483,-24.3375890666332
2017,2,107.79,8.280480654761908,28.88600000000001,2.369949361708293,0.147886872187225,0,0,0.75,0.1509088964872656,4.060661977937991,0.4716372986400702,18.744977748570545,2.25,25.67818592163588,-24.43698103029035
2017,3,107.69,11.02731787634409,32.11800000000001,7.150407213406988,0.1358755247281978,0,1,0.75,0.1390269039815541,4.06290493027667,0.4712893513181689,18.74352714860942,2.25,25.66674833418581,-24.473253551195008
2017,4,107.67,12.794009027777776,5.656000000000001,14.635165767236318,0.2522640914053161,0,1,1.5,0.2161788401268678,4.071861343821142,0.4698229994216439,18.740395665508032,2.25,25.748258848877686,-24.143713610237818
2017,5,107.49,17.40992338709678,74.742,15.174345870940668,0.2100097950103002,0,1,1.5,0.1933576886048353,4.015873135655384,0.471564646121468,18.739639471632373,2.25,25.67043494201406,-24.44655731320189
2017,6,107.39,21.29429861111112,42.622,16.248686998847507,0.2798745696075494,0,1,1.5,0.209541467883109,3.946965814334973,0.469439954151839,18.733033727464512,2.25,25.60898096383444,-24.68949807903642
2017,7,107.43,22.062815860215053,15.756,20.95895238694313,0.2678728280207859,0,1,1.5,0.2025614082177201,3.867880416791151,0.4680119806914719,18.726682926767307,2.25,25.51513673246765,-25.04864277990615
2017,8,107.19,21.624079301075263,36.36,17.149933206077733,0.2641198797081599,0,1,0.75,0.1554118866275455,3.8410513418293606,0.4660510092589811,18.719758853353024,2.25,25.43227309106891,-25.39302635962848
2017,9,107.27,17.140497916666668,5.656000000000001,9.848087264616217,0.2369263484424902,0,1,0.75,0.1511770104428029,3.847145649954717,0.4632360983567177,18.713470370251635,2.25,25.42502912900587,-25.429962527124594
