Year,Month,DPM_t_C_ha,RPM_t_C_ha,BIO_t_C_ha,HUM_t_C_ha,IOM_t_C_ha,SOC_t_C_ha,deltaC
2015,9,0.15552267417859236,3.9060237224829972,0.468704810344791,18.768815552529446,2.25,25.549066759535826,-24.842764219398905
2015,10,0.19569347723771235,3.9806572527903876,0.4676251502201548,18.765772794241812,2.25,25.659748674490068,-24.46094329991999
2015,11,0.18441022537463728,4.0116082302016105,0.4693797527940175,18.76670916051709,2.25,25.68210736888736,-24.405541351463334
2015,12,0.1997171226840228,4.060609876063644,0.4705686225287668,18.767626375430364,2.25,25.7485219967068,-24.172929920980856
2016,1,0.17637282424185344,4.077478526083695,0.4725256796619311,18.768836742407736,2.25,25.745213772395214,-24.150167661462053
2016,2,0.16535099723553615,4.096159187075545,0.47339854143186033,18.768886400702343,2.25,25.753795126445283,-24.09725302121979
2016,3,0.1577527644822773,4.10959854593289,0.4740760363547949,18.769168514463203,2.25,25.760595861233163,-24.068379929788385
2016,4,0.21903094913625185,4.126845547429209,0.47421031752040654,18.76850200311396,2.25,25.838588817199827,-23.764894548398253
2016,5,0.24028620230969944,4.115762453698712,0.47674815229440237,18.76974057735032,2.25,25.852537385653132,-23.713082297332267
2016,6,0.21824430318161725,4.056854819413584,0.4791795008524975,18.769716452322836,2.25,25.773995075770536,-24.006589615325424
2016,7,0.19051167744323483,3.9673007339316553,0.4783563924385709,18.765291660920507,2.25,25.65146046473397,-24.489990965488538
2016,8,0.13267995447989916,3.9060670533771593,0.4746841011245279,18.757243427163665,2.25,25.52067453614525,-24.994737634920217
2016,9,0.14258160441465734,3.8924739022860013,0.46817281399116867,18.746367251833412,2.25,25.49959557252524,-25.086736806445575
2016,10,0.18593555643022716,3.95950397193344,0.4659661523356921,18.741767798450987,2.25,25.603173479150346,-24.70867565298118
2016,11,0.2001861071961759,4.016416463923343,0.4673568318862911,18.742473578084475,2.25,25.676432981090286,-24.4675872095359
2016,12,0.19730537654286148,4.04654404101851,0.4689987482210613,18.743895328728463,2.25,25.706743494510896,-24.370018654521928
2017,1,0.18016022949514157,4.063203410658305,0.4707922226570712,18.745315920514965,2.25,25.709471783325483,-24.337589066633193
2017,2,0.15090889648726563,4.060661977937991,0.4716372986400702,18.744977748570545,2.25,25.678185921635873,-24.43698103029035
2017,3,0.13902690398155418,4.06290493027667,0.4712893513181689,18.74352714860942,2.25,25.66674833418581,-24.473253551195008
2017,4,0.21617884012686783,4.071861343821142,0.46982299942164396,18.740395665508032,2.25,25.748258848877686,-24.143713610237818
2017,5,0.19335768860483538,4.015873135655384,0.471564646121468,18.739639471632373,2.25,25.67043494201406,-24.44655731320189
2017,6,0.209541467883109,3.9469658143349724,0.469439954151839,18.733033727464512,2.25,25.608980963834433,-24.68949807903642
2017,7,0.20256140821772012,3.867880416791151,0.4680119806914719,18.726682926767307,2.25,25.51513673246765,-25.04864277990615
2017,8,0.15541188662754557,3.8410513418293606,0.46605100925898113,18.719758853353024,2.25,25.43227309106891,-25.39302635962848
2017,9,0.15117701044280296,3.8471456499547165,0.46323609835671775,18.713470370251635,2.25,25.42502912900587,-25.429962527124594
2017,10,0.16899046146932883,3.884405494175276,0.4611072305613296,18.708293213299903,2.25,25.47279639950584,-25.2842815537474
2017,11,0.17177425774517321,3.9181645650730434,0.46189316772669187,18.708178141551855,2.25,25.510010132096763,-25.156780754492793
2017,12,0.18736124344561755,3.963007495348345,0.46277448532239146,18.70863002984484,2.25,25.571773253961197,-24.953769171412898
2018,1,0.15316657832190822,3.9590275120201293,0.46428805331871315,18.709116676857153,2.25,25.535598820517905,-25.067907719581008
2018,2,0.15163477753065097,3.9771288815414314,0.46460461782205154,18.708722720141786,2.25,25.55209099703592,-24.992100186488344
2018,3,0.17330011635939307,4.02566491266726,0.4648479039586619,18.708192886822413,2.25,25.62200581980773,-24.711014206776348
2018,4,0.25434709222722274,4.054286662836629,0.4655617308907182,18.707499367517368,2.25,25.731694853471936,-24.280080662746116
2018,5,0.2713890329629156,4.058309483180672,0.4704976904786791,18.711171570156772,2.25,25.76136777677904,-24.169422855871648
2018,6,0.24017602591885903,4.012439504238827,0.47552305171371456,18.713815548273764,2.25,25.691954130145163,-24.44330598205302
2018,7,0.19174313032497775,3.9196421401351036,0.4763278274931036,18.710901688112177,2.25,25.54861478606536,-25.004798728350487
2018,8,0.15546290506190763,3.8885650206143874,0.4724598190100277,18.702414062060797,2.25,25.46890180674712,-25.313817066195842
2018,9,0.15802862161971662,3.8871164811443566,0.4675571741478645,18.693245459868148,2.25,25.455947736780086,-25.396040097727667
2018,10,0.19313006533808147,3.9570595991810333,0.46655994894215863,18.69031559408953,2.25,25.557065207550803,-25.047285581246026
2018,11,0.1843268552461637,3.987456732904761,0.46820265044228315,18.691358392135992,2.25,25.5813446307292,-24.982169399534904
2018,12,0.17860004692762446,4.014668382131074,0.4695003333760281,18.692190244632798,2.25,25.604959007067524,-24.921946791911175
2019,1,0.17636360191943257,4.045793177141576,0.47057003949240866,18.69263904607036,2.25,25.63536586462378,-24.77105127144885
2019,2,0.1547750415209579,4.051318136329247,0.47131693065430674,18.692386351166196,2.25,25.619796459670706,-24.810753467946256
2019,3,0.14106848336930497,4.054024387902705,0.47130158007745837,18.691506798429856,2.25,25.607901249779324,-24.847652962094678
2019,4,0.2263578378085821,4.077232708746215,0.47037736854582224,18.689361423336777,2.25,25.713329338437397,-24.435613609272046
2019,5,0.2211544122908311,4.055057902024047,0.47347774983943686,18.691253156592996,2.25,25.69094322074731,-24.525083449137398
2019,6,0.19075144791617665,3.9743879524111527,0.4739318169530775,18.68835546546343,2.25,25.577426682743837,-24.967425551849388
2019,7,0.17123121218796217,3.868214051972982,0.4701631727246816,18.67957265290077,2.25,25.439181089786395,-25.511338836272877
2019,8,0.15341585144843137,3.842624434939639,0.4650126512632868,18.668969050144867,2.25,25.380021987796223,-25.742242646915493
2019,9,0.13315456121595318,3.8197516210874762,0.4614109684567734,18.661325502929536,2.25,25.32564265368974,-25.97959307394393
2019,10,0.17758832562107607,3.8792154239523424,0.45830874423306484,18.655066887519354,2.25,25.420179381325838,-25.654753404495303
2019,11,0.18178742652931582,3.919158835390884,0.45947902852104816,18.65535772775223,2.25,25.465783018193477,-25.509098983011903
2019,12,0.205464629297462,3.98366613379921,0.4607944338321979,18.65604951344322,2.25,25.55597471037209,-25.20524111757416
2020,1,0.2036161191198509,4.026337425075128,0.4630212885917502,18.65774262940983,2.25,25.60071746219656,-24.997992392599812
2020,2,0.13720184471569563,3.9917431327464836,0.46504771553536833,18.65797157417024,2.25,25.501964267167786,-25.35541780844519
2020,3,0.16666095618155935,4.043426457900669,0.4645384166367214,18.656402092859043,2.25,25.58102792357799,-25.03635240637103
2020,4,0.24712229855130993,4.065449868393002,0.464807579879963,18.6550782307698,2.25,25.682457977594076,-24.637796368158327
2020,5,0.2251298369663173,4.022161121835216,0.4688738252015008,18.656681052270176,2.25,25.62284583627321,-24.868071444938522
2020,6,0.21940527715470498,3.976722822084928,0.4707514794130981,18.655854050753703,2.25,25.572733629406436,-25.068534741404136
2020,7,0.1870721190959011,3.8832050429022247,0.4700095869814447,18.65063982120809,2.25,25.440926570187663,-25.574639298563294
2020,8,0.139835932582007,3.8382460899377526,0.466591973855766,18.642403938306433,2.25,25.337077934681957,-25.9990861324042
2020,9,0.15286142106370829,3.8446378186400585,0.4616155273916582,18.63320436859078,2.25,25.342319135686203,-26.007446088348374
2020,10,0.1693521778163602,3.8882646263486387,0.460771960958443,18.630389747929105,2.25,25.398778513052548,-25.821591896455054
2020,11,0.1697355828507453,3.9205097204667565,0.4614941017110334,18.630065987853317,2.25,25.431805392881852,-25.724308096215065
2020,12,0.1770327625923858,3.9551360488345937,0.4623528788575381,18.630458679339224,2.25,25.474980369623744,-25.58849901834348
